title,key,classification_prediction
Comparing High Accuracy T-Lidar And Uav-Sfm Derived Point Clouds For Geomorphological Change Detection,alexiou_comparingaccuracylidaruav_2021,0
Rainfall-Runoff Estimation And Comparative Analysis Using Scs Method Based On Gis,alghariani_rainfallrunoffestimationcomparative_2020,0
Identification Of Groundwater Potential Zones In The Rabigh-Yanbu Area On The Western Coast Of Saudi Arabia Using Remote Sensing (Rs) And Geographic Information System (Gis),alharbi_identificationgroundwaterpotentialzones_2023,0
A Novel Approach On The Delineation Of A Multipurpose Energy-Greenbelt To Produce Biofuel And Combat Desertification In Arid Regions,alherbawi_approachdelineationmultipurposeenergy_2022,0
Assessing Multiple Years' Spatial Variability Of Crop Yields Using Satellite Vegetation Indices,ali_assessingmultiplespatialvariability_2019,0
"Predicting Soil Erosion Rate At Transboundary Sub-Watersheds In Ali Al-Gharbi, Southern Iraq, Using Rusle-Based Gis Model",ali_predictingsoilerosionrate_2023,0
Valuation And Validation Of Carbon Sources And Sinks Through Land Cover/Use Change Analysis: The Case Of Bangkok Metropolitan Area,ali_valuationvalidationcarbonsources_2018,0
"Comparison Of Landuse And Landcover Changes, Drivers And Impacts For A Moisture-Sufficient And Drought-Prone Region In The Ethiopian Highlands",ali_comparisonlanduselandcoverdrivers_2011,0
Deriving The Reservoir Conditions For Better Water Resource Management Using Satellite-Based Earth Observations In The Lower Mekong River Basin,ali_derivingreservoirconditionswater_2019,0
Impact Assessment Of Drought Monitoring Events And Vegetation Dynamics Based On Multi-Satellite Remote Sensing Data Over Pakistan,ali_impactassessmentdroughtmonitoring_2023,0
"Evaluation Of Satellite Rainfall Climatology Using Cmorph, Persiann-Cdr, Persiann, Trmm, Mswep Over Iran",alijanian_evaluationsatelliterainfallclimatology_2017,1
The Contribution Of The Composite Of Clinical Process Indicators As A Measure Of Hospital Performance In The Management Of Acute Coronary Syndromes-Insights From The Concordance Registry,aliprandicosta_contributioncompositeclinicalprocess_2017,0
An Ontology-Based Reasoning Framework For Querying Satellite Images For Disaster Monitoring,alirezaie_ontologybasedreasoningframework_2017,1
A Spatial Analysis Of Common Property Deforestation,alixgarcia_spatialanalysiscommonproperty_2007,0
A Tale Of Two Communities: Explaining Deforestation In Mexico,alixgarcia_talecommunitiesexplainingdeforestation_2005,0
"Analysis Of Land Use And Land Cover Change Using Machine Learning Algorithm In Yola North Local Government Area Of Adamawa State, Nigeria",aliyu_analysislandlandcover_2023,0
Valuing 'Green Infrastructure' In Jeddah: A City Lost In 'Grey' Infrastructure,aljoufie_valuinggreeninfrastructurejeddah_2015,0
Monthly 10-M Evapotranspiration Rates Retrieved By Sebali With Sentinel-2 And Modis Lst Data,allam_monthly10evapotranspirationrates_2021,0
Capacity Building For The Space Sector: Microsatellite As A Way Forward. The Example Of The University Of Sains Malaysia,allaudin_capacitybuildingspacesector_2005,0
Application Of The Coastal And Marine Ecological Classification Standard Using Satellite-Derived And Modeled Data Products For Pelagic Habitats In The Northern Gulf Of Mexico,allee_applicationcoastalmarineecological_2014,0
Ocean Acidification Impacts On Coral Reefs: From Sciences To Solutions,allemand_oceanacidificationimpactscoral_2019,0
The Underwater Acoustic Environment At Sgaan Kinghlas-Bowie Seamount Marine Protected Area: Characterizing Vessel Traffic And Associated Noise Using Satellite Ais And Acoustic Datasets,allen_underwateracousticenvironmentsgaan_2018,0
Stable Isotope Analysis Reveals Migratory Origin Of Loggerhead Turtles In The Southern California Bight,allen_stableisotopeanalysisreveals_2013,0
Assessing The Differenced Normalized Burn Ratio's Ability To Map Burn Severity In The Boreal Forest And Tundra Ecosystems Of Alaska's National Parks,allen_assessingdifferencednormalizedburn_2008,0
The Efficacy Of Tm Satellite Imagery For Rapid Assessment Of Chihuahuan Xeric Habitat Intactness For Ecoregion-Scale Conservation Planning,allnutt_efficacytmsatelliteimagery_2002,1
"Land-Use/Land Cover Change And Land Surface Temperature In Metropolitan Manila, Philippines Using Landsat Imagery",almadronesreyes_landlandcoverchange_2023,0
Change Of Vegetable Coverage Impact In The Erosion Of The Nevado De Toluca,alonso_changevegetablecoverageimpact_2020,0
Remote Mapping Of Foodscapes Using Suas And A Low Cost Bg-Nir Sensor,alonsomartinez_remotemappingfoodscapessuas_2020,0
The Application Of Bayesian Network Classifiers To Cloud Classification In Satellite Images,alonsomontesinos_applicationbayesiannetworkclassifiers_2016,1
"Assessing The Effect Of Future Landslide On Ecosystem Services In Aqabat Al-Sulbat Region, Saudi Arabia",alqadhi_assessingeffectfuturelandslide_2022,0
Demonstration Of Sustainable Development Of Groundwater Through Aquifer Storage And Recovery (Asr),alqahtani_demonstrationsustainabledevelopmentgroundwater_2021,0
Impact Of Covid-19 Lockdown Upon The Air Quality And Surface Urban Heat Island Intensity Over The United Arab Emirates,alqasemi_impactcovid19lockdown_2021,0
Quantifying The Impact Of Dust Sources On Urban Physical Growth And Vegetation Status: A Case Study Of Saudi Arabia,alsubhi_quantifyingimpactdustsources_2022,0
Feature-Ensemble-Based Novelty Detection For Analyzing Plant Hyperspectral Datasets,alsuwaidi_featureensemblebasednovelty_2018,1
The Invasive Species Ulex Europaeus (Fabaceae) Shows High Dynamism In A Fragmented Landscape Of South-Central Chile,altamirano_invasivespeciesulexeuropaeus_2016,0
Evapotranspiration For Irrigated Agriculture Using Orbital Satellites,althoff_evapotranspirationirrigatedagricultureorbital_2019,1
Demystifying Uncertainty In Pm10 Susceptibility Mapping Using Variable Drop-Off In Extreme-Gradient Boosting (Xgb) And Random Forest (Rf) Algorithms,althuwaynee_demystifyinguncertaintypm10susceptibility_2021,1
Determining The Habitat Fragmentation Thru Geoscience Capabilities In Turkey: A Case Study Of Wildlife Refuges,altunel_determininghabitatfragmentationgeoscience_2021,0
Integrated Assessment Of Anthropogenic Contamination Of Oil-Producing Territories In Western Siberia,altunina_integratedassessmentanthropogeniccontamination_2014,0
Barriers To Remote Health Interventions For Type 2 Diabetes: A Systematic Review And Proposed Classification Scheme,alvarado_barriersremotehealthinterventions_2017,1
Can Training Data Counteract Topographic Effects In Supervised Image Classification? A Sensitivity Analysis In The Cantabrian Mountains (Spain),alvarezmartinez_trainingdatacounteracttopographic_2018,1
Correlation Between Ground Measured Soil Moisture And Radarsat-1 Derived Backscattering Coefficient Over An Agricultural Catchment Of Navarre (North Of Spain),alvarezmozos_correlationgroundmeasuredsoil_2005,0
Lidar As A Tool For Assessing Timber Assortments: A Systematic Literature Review,alvites_lidartoolassessingtimber_2022,0
"Study And Evaluation Of Surface Water Resources Affected By Ancient And Illegal Mining In The Upper Part Of The Milluni Micro-Basin, Bolivia",alvizuritintaya_studyevaluationsurfacewater_2022,0
Technical And Economic Feasibility Of Implementing Lidar In A Forest Company,alzamora_technicaleconomicfeasibilityimplementing_2021,1
"Sensitivity Of Vegetation To Climate Variability And Its Implications For Malaria Risk In Baringo, Kenya",amadi_sensitivityvegetationclimatevariability_2018,0
"A Systematic Review On The Definition, Criteria, Indicators, Methods And Applications Behind The Ecological Value Term",amadorcruz_systematicreviewdefinitioncriteria_2021,0
"Comparison Of Planetscope, Sentinel-2, And Landsat 8 Data In Soybean Yield Estimation Within-Field Variability With Random Forest Regression",amankulova_comparisonplanetscopesentinel2_2023,0
Habitat Predicts Losses Of Red Grouse To Individual Hen Harriers,amar_habitatpredictslossesred_2004,0
Expansion Of Soybean Farming Into Deforested Areas In The Amazon Biome: The Role And Impact Of The Soy Moratorium,amaral_expansionsoybeanfarmingdeforested_2021,0
Youth Migration Decisions In Sub-Saharan Africa: Satellite-Based Empirical Evidence From Nigeria,amare_youthmigrationdecisionssaharan_2021,0
"Flood Mapping Tools For Disaster Preparedness And Emergency Response Using Satellite Data And Hydrodynamic Models: A Case Study Of Bagmathi Basin, India",amarnath_floodmappingtoolsdisaster_2017,1
"Spatial Analysis Of Anthropogenic Disturbances In Mangrove Forests Of Bhitarkanika Conservation Area, India",ambastha_spatialanalysisanthropogenicdisturbances_2010,0
Lidar Data And Hrsi To Evaluate The Mitigating Effect Of Forests Into Rockfall Risk Analysis Using Som: Mt San Liberatore Case Study,ambrosino_lidardatahrsievaluate_2023,0
Retrieving Soil Moisture In Rainfed And Irrigated Fields Using Sentinel-2 Observations And A Modified Optram Approach,ambrosone_retrievingsoilmoisturerainfed_2020,0
"Exploring Lulc Changes In Pakhal Lake Area, Telangana, India Using Qgis Molusce Plugin",amgoth_exploringlulcpakhallake_2023,0
Intelligent Neutrosophic Diagnostic System For Cardiotocography Data,amin_intelligentneutrosophicdiagnosticsystem_2021,1
Calculation And Validation Of Actual Evapotranspiration From Satellite Derived Indices With Observed Data In Delineated Agro-Climatic Zones Of Punjab Using Remote Sensing And Gis Techniques,amin_calculationvalidationactualevapotranspiration_2020,0
Aerial Cooperative Multi-Robot System For Remote Sensing And Automated Victim Search,aminzadeh_aerialcooperativemultirobot_2023,1
Bioclimatic Variables From Precipitation And Temperature Records Vs. Remote Sensing-Based Bioclimatic Variables: Which Side Can Perform Better In Species Distribution Modeling?,amiri_bioclimaticvariablesprecipitationtemperature_2020,1
"Potential Assessment Of Geomorphological Landforms Of The Mountainous Highland Region, Haraz Watershed, Mazandaran, Iran, Using The Pralong Method",amiri_potentialassessmentgeomorphologicallandforms_2018,0
Basic Concepts Of Optimization And Design Of Geodetic Networks,amirisimkooei_basicconceptsoptimizationdesign_2012,1
Evaluating Capabilities Of The Spline And Cubic Spline Interpolation Functions In Reference Evapotranspiration Estimation Implementing Satellite Image Data,amirzehni_evaluatingcapabilitiessplinecubic_2023,1
Microsatellite Analysis Of Genetic Diversity And Population Structure Of The Iranian Kurdish Horse,amjadi_microsatelliteanalysisgeneticdiversity_2021,0
"Chart Validation Of Inpatient International Classification Of Diseases, Ninth Revision, Clinical Modification (Icd-9-Cm) Administrative Diagnosis Codes For Venous Thromboembolism (Vte) Among Intravenous Immune Globulin (Igiv) Users In The Sentinel Distributed Database",ammann_chartvalidationinpatientinternational_2018,1
Bottom Trawl Fishing Footprints On The World's Continental Shelves,amoroso_bottomtrawlfishingfootprints_2018,0
Determining The Use Of Sentinel-2a Msi For Wildfire Burning \& Severity Detection,amos_determiningsentinel2amsi_2019,0
"Quantification Of Above-Ground Biomass Over The Cross-River State, Nigeria, Using Sentinel-2 Data",amuyou_quantificationgroundbiomasscross_2022,0
Service User Perspectives On The 'Ethically Good Practitioner',amyandclaireandjordanandglen_serviceuserperspectivesethically_2010,0
"Human Ecology Of Climate Change Hazards: Concepts, Literature Review, And Methodology",anthinhnguyenandhens_humanecologyclimatechange_2019,0
Local And Tele-Coupling Development Between Carbon Emission And Ecologic Environment Quality,an_localtelecouplingdevelopment_2023,0
A High-Precision Water Body Extraction Method Based On Improved Lightweight U-Net,an_precisionwaterbodyextraction_2022,1
"Quantifying Past, Current, And Future Forest Carbon Stocks Within Agroforestry Systems In Central Alberta, Canada",an_quantifyingpastcurrentfuture_2022,0
Predicting The Geographical Distribution Of Acropora Muricata In Two Lesser-Known Reef Systems Of The Andaman Sea,anakha_predictinggeographicaldistributionacropora_2022,0
Integrating Multi-Sensors Data For Species Distribution Mapping Using Deep Learning And Envelope Models,anand_integratingmultisensorsdata_2021,0
Ground Water Management-Sustainability And Methodology,anand_groundwatermanagementsustainability_2016,0
Dynamics Of Vibrio Cholerae In A Typical Tropical Lake And Estuarine System: Potential Of Remote Sensing For Risk Mapping,anas_dynamicsvibriocholeraetypical_2021,0
Increased Tropospheric Ozone Levels As A Public Health Issue During Covid-19 Lockdown And Estimation The Related Pulmonary Diseases,anbari_increasedtroposphericozonelevels_2022,0
"Multisensor Assessment Of Leaf Area Index Across Ecoregions Of Ardabil Province, Northwestern Iran",andalibi_multisensorassessmentleafindex_2022,0
Initial Skill Assessment Of The California Harmful Algae Risk Mapping (C-Harm) System,anderson_initialskillassessmentcalifornia_2016,1
Integrating Waveform Lidar With Hyperspectral Imagery For Inventory Of A Northern Temperate Forest,anderson_integratingwaveformlidarhyperspectral_2008,1
An Approach To Operational Forest Fire Growth Predictions For Canada,anderson_approachoperationalforestfire_2009,0
Estimating Vegetation Biomass And Cover Across Large Plots In Shrub And Grass Dominated Drylands Using Terrestrial Lidar And Machine Learning,anderson_estimatingvegetationbiomasscover_2018,0
Impact Of Insolation Data Source On Remote Sensing Retrievals Of Evapotranspiration Over The California Delta,anderson_impactinsolationdatasource_2019,1
Relationships Between The Evaporative Stress Index And Winter Wheat And Spring Barley Yield Anomalies In The Czech Republic,anderson_relationshipsevaporativestressindex_2016,0
Use Of Landsat Thermal Imagery In Monitoring Evapotranspiration And Managing Water Resources,anderson_landsatthermalimagerymonitoring_2012,0
Evaluating The Compliance Of Sea Turtle Light Ordinances In Florida Using Remote Sensing,anderson_evaluatingcomplianceseaturtle_2013,0
Mapping Of Potential Fuel Regions Using Uncrewed Aerial Vehicles For Wildfire Prevention,andrada_mappingpotentialfuelregions_2023,1
Poi Mining For Land Use Classification: A Case Study,andrade_poimininglandclassification_2020,0
